"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","wj3.rcomp.raw","wj3.rcomp.t","decode","Pred","stdPred","resid","CI_group"
"215","273",23.02,3.169564586,134.67,0.912176234,81.82,0.88155324,75,1.41646007,29,0.283170289,214,1.049396635,23,0.616530895,44,1.609702791,0.873339958219863,0.957048039962339,1.1652343645673,0.652654751037663,"UGC"
"216","274",21.66,1.809564586,126.67,0.480714241,69.33,0.12847793,68,-0.017208171,30,0.667255005,206,0.45503442,21,0.053831952,36,-0.285282158,0.314809751219198,0.344354512552014,0.419261828942568,-0.629636670552013,"UPC"
"218","277",18.94,-0.910435414,145.71,1.507593785,105.88,2.464115871,69,0.163943594,31,1.09549979,207,0.524948415,17,-0.903974275,35,-0.502320313,1.30778825995415,0.441991800911288,0.538138122408147,-0.944312113911286,"UPC"
"219","278",22.11,2.259564586,138.67,1.127907231,83.18,0.96652674,75,1.41646007,31,1.09549979,217,1.293802699,27,1.913356464,37,-0.063771287,1.15159845770898,1.37922179703816,1.67924343101066,-1.44299308403816,"UPC"
"221","281",20.97,1.119564586,109.33,-0.45447963,70.67,0.206837223,72,0.753484457,31,1.09549979,219,1.463610119,23,0.616530895,45,1.8660181,0.40033545995907,1.00909168678115,1.22859904763272,0.856926413218848,"UGC"
"224","285",20.93,1.079564586,150.73,1.778336186,82.33,0.913352048,73,0.966039424,31,1.09549979,218,1.378008433,24,0.919173977,38,0.162183131,1.18830686196183,1.22464662823208,1.49104357992643,-1.06246349723208,"UPC"
"226","287",17.13,-2.720435414,126.67,0.480714241,73.33,0.364159236,74,1.18696091,30,0.667255005,196,-0.180246438,23,0.616530895,40,0.62731058,0.674772347966309,0.0392915735005533,0.0478386557107298,0.588019006499448,"UGC"
"228","290",23.15,3.299564586,129.33,0.624175354,50.67,-0.896150701,73,0.966039424,31,1.09549979,205,0.386326069,26,1.567500578,40,0.62731058,0.447390966717694,0.641708631456762,0.7812992850838,-0.0143980514567605,"EAC"
"229","292",24.8,4.949564586,112,-0.31047919,66.67,-0.025265026,73,0.966039424,28,-0.06006099,218,1.378008433,26,1.567500578,45,1.8660181,0.142558554476179,1.12459727689953,1.36923052827464,0.741420823100472,"UGC"
"232","295",17.94,-1.910435414,112,-0.31047919,50.67,-0.896150701,62,-0.95661663,21,-1.565930506,177,-1.106126956,16,-1.109133369,33,-0.922856738,-0.932294256746101,-0.963412147695009,-1.17298285442034,0.0405554096950089,"EPC"
"233","296",17.26,-2.590435414,141.82,1.297795391,83.18,0.96652674,75,1.41646007,31,1.09549979,210,0.742076925,26,1.567500578,41,0.866429766,1.19407049770949,0.830209589535692,1.01080479048742,0.0362201764643104,"EAC"
"235","298",24.41,4.559564586,145.12,1.475773463,98.33,1.949989031,74,1.18696091,31,1.09549979,222,1.728957879,23,0.616530895,44,1.609702791,1.42705579845528,1.55680546662028,1.89545681397822,0.0528973243797239,"EAC"
"236","322",17.25,-2.600435414,124,0.336713801,61.33,-0.326455533,64,-0.670294899,29,0.283170289,206,0.45503442,22,0.328114835,38,0.162183131,-0.0942165855227383,0.211569583058446,0.257592240289102,-0.0493864520584457,"EAC"
"238","332",21.83,1.979564586,118.67,0.049252248,48,-1.031821158,67,-0.191012637,22,-1.42828288,204,0.318808273,23,0.616530895,38,0.162183131,-0.650466106747267,0.120802679343238,0.147080843830536,0.0413804516567624,"EAC"
"239","335",16.66,-3.190435414,154.5,1.981662651,93.33,1.618117635,72,0.753484457,31,1.09549979,218,1.378008433,25,1.236134677,42,1.109884717,1.36219113320911,1.1913439329798,1.45049656105146,-0.0814592159797979,"EAC"
"240","348",24.5,4.649564586,104,-0.741941183,74.67,0.444292033,73,0.966039424,32,1.571361153,213,0.97061074,23,0.616530895,43,1.357650474,0.559937856700192,0.853540993280466,1.03921146630907,0.504109480719536,"UGC"
"241","363",17.07,-2.780435414,150.73,1.778336186,87.69,1.25230998,70,0.352641611,29,0.283170289,209,0.668454285,21,0.053831952,39,0.392552867,0.91661451647203,0.49345655440486,0.600797985686237,-0.100903687404858,"EAC"
"243","1002",18.92,-0.930435414,137.3333333,1.055817121,77.33333333,0.605281744,75,1.41646007,30,0.667255005,223,1.820310973,28,2.273784504,44,1.609702791,0.936203484966473,1.71018432705839,2.08220012415461,-0.100481536058391,"EAC"
"245","1005",17.83,-2.020435414,133.3333333,0.840086125,66.66666667,-0.025456162,60,-1.21811453,28,-0.06006099,202,0.187284574,25,1.236134677,35,-0.502320313,-0.115886389267331,0.206074011224498,0.250901218640799,-0.708394324224497,"UPC"
"246","1006",13.5,-6.350435414,69.33333333,-2.611609822,24,-2.102675765,41,-2.723814756,16,-1.999626457,155,-1.814649061,17,-0.903974275,26,-2.249027569,-2.35943169998841,-1.71137427533762,-2.08364892146231,-0.537653293662379,"EPC"
"247","1007",22.92,3.069564586,109.3333333,-0.454299856,61.33333333,-0.326270702,70,0.352641611,31,1.09549979,191,-0.45723712,22,0.328114835,39,0.392552867,0.166892710712375,-0.0987394163915502,-0.120218167020557,0.491292283391551,"UGC"
"248","1010",23.5,3.649564586,117.3333333,-0.022837862,82.66666667,0.934387036,72,0.753484457,31,1.09549979,214,1.049396635,24,0.919173977,44,1.609702791,0.690133355206617,0.969053249879017,1.17985106358827,0.640649541120985,"UGC"
"250","1012",25,5.149564586,136,0.983906791,76,0.524401914,75,1.41646007,30,0.667255005,224,1.91314443,25,1.236134677,44,1.609702791,0.898005944966674,1.59596308308014,1.9431323730184,0.0137397079198609,"EAC"
"251","1013",21.67,1.819564586,133.3333333,0.840086125,76,0.524401914,73,0.966039424,29,0.283170289,192,-0.403876086,25,1.236134677,40,0.62731058,0.653424437972113,0.131587475717864,0.160211653179512,0.495723104282137,"UGC"
"253","1016",21.33,1.479564586,138.6666667,1.127727457,78.66666667,0.686725704,74,1.18696091,31,1.09549979,214,1.049396635,27,1.913356464,42,1.109884717,1.02422846521074,1.17934372643992,1.43588595379009,-0.0694590094399219,"EAC"
"254","1018",23.83,3.979564586,138.6666667,1.127727457,78.66666667,0.686725704,75,1.41646007,28,-0.06006099,212,0.893139414,22,0.328114835,43,1.357650474,0.792713060226199,0.819125970928627,0.997310156210543,0.538524503071375,"UGC"
"256","1022",21.33,1.479564586,136,0.983906791,66.66666667,-0.025456162,68,-0.017208171,31,1.09549979,200,0.060344938,22,0.328114835,36,-0.285282158,0.509185561965654,0.224858288216529,0.273771632821359,-0.510140446216528,"UPC"
"257","1024",24.25,4.399564586,124,0.336713801,72,0.285205615,73,0.966039424,29,0.283170289,201,0.123249075,21,0.053831952,44,1.609702791,0.467782282221835,0.275733548072207,0.335713770117173,1.33396924292779,"UGC"
"262","1035",17.42,-2.430435414,116,-0.094748193,62.66666667,-0.252015989,64,-0.670294899,28,-0.06006099,183,-0.849543905,24,0.919173977,39,0.392552867,-0.26928001776973,-0.532268381031928,-0.648052535348988,0.924821248031928,"UGC"
"263","1036",21.75,1.899564586,138.6666667,1.127727457,81.33333333,0.851283737,76,1.654750487,30,0.667255005,221,1.639068021,27,1.913356464,47,2.391346606,1.07525417146509,1.56804994410668,1.90914729871005,0.823296661893327,"UGC"
"264","1038",20.58,0.729564586,129.3333333,0.624355128,72,0.285205615,73,0.966039424,28,-0.06006099,197,-0.121723812,23,0.616530895,42,1.109884717,0.453884794227384,0.130341711240022,0.158694897991556,0.979543005759979,"UGC"
"265","1040",23.08,3.229564586,136,0.983906791,64,-0.177123521,64,-0.670294899,22,-1.42828288,174,-1.223262879,16,-1.109133369,31,-1.325126042,-0.3229486272482,-0.840243132330453,-1.02302092632515,-0.484882909669546,"EPC"
"266","1044",16.67,-3.180435414,109.3333333,-0.454299856,76,0.524401914,72,0.753484457,31,1.09549979,213,0.97061074,21,0.053831952,42,1.109884717,0.479771576207435,0.553069598168293,0.673378633959896,0.556815118831708,"UGC"
"267","1046",24.58,4.729564586,118.6666667,0.049072473,74.66666667,0.444091974,71,0.549087282,31,1.09549979,214,1.049396635,23,0.616530895,44,1.609702791,0.534437879709643,0.888539828623916,1.0818235860346,0.721162962376086,"UGC"
"268","1048",21.58,1.729564586,112,-0.31047919,77.33333333,0.605281744,75,1.41646007,30,0.667255005,217,1.293802699,23,0.616530895,39,0.392552867,0.594629407212374,0.977833019013638,1.19054069282466,-0.585280152013636,"UPC"
"269","1050",19.67,-0.180435414,138.6666667,1.127727457,80,0.768728188,75,1.41646007,31,1.09549979,216,1.210976399,27,1.913356464,43,1.357650474,1.10210387621,1.25743670346139,1.53096646872456,0.100213770538611,"EAC"
"271","1058",17.58,-2.270435414,110.6666667,-0.38238952,69.33333333,0.128672103,61,-1.090377422,29,0.283170289,198,-0.062127169,20,-0.20641511,39,0.392552867,-0.265231137526657,-0.187844443567415,-0.228706179518811,0.580397310567415,"UGC"
"272","1059",15,-4.850435414,97.33333333,-1.101492844,38.66666667,-1.481925512,60,-1.21811453,25,-0.875491098,167,-1.469844157,15,-1.30080831,30,-1.519325758,-1.16925599600452,-1.17979893419729,-1.4364401827278,-0.339526823802706,"EPC"
"276","1083",17.25,-2.600435414,122.6666667,0.26480347,69.33333333,0.128672103,73,0.966039424,26,-0.636451412,212,0.893139414,24,0.919173977,40,0.62731058,0.180765896234981,0.640178633217204,0.77943646686359,-0.0128680532172025,"EAC"
"277","1085",18.75,-1.100435414,110.6666667,-0.38238952,57.33333333,-0.545126525,66,-0.357666301,28,-0.06006099,199,-0.001442346,22,0.328114835,40,0.62731058,-0.336310834019518,-0.075099258810012,-0.0914355742482691,0.702409838810013,"UGC"
"278","1087",16.5,-3.350435414,88,-1.60486517,36,-1.603161109,63,-0.816650502,24,-1.085442292,159,-1.709807215,16,-1.109133369,34,-0.714855583,-1.2775297682531,-1.33102795952677,-1.62056600491807,0.616172376526765,"EPC"
"279","1092",17.92,-1.930435414,120,0.120982804,61.33333333,-0.326270702,66,-0.357666301,22,-1.42828288,199,-0.001442346,21,0.053831952,40,0.62731058,-0.497809269750455,-0.168444730562315,-0.205086453745024,0.795755310562315,"UGC"
"281","1094",19.75,-0.100435414,137.3333333,1.055817121,82.66666667,0.934387036,72,0.753484457,31,1.09549979,204,0.318808273,21,0.053831952,39,0.392552867,0.959797100959853,0.398356416859395,0.485010748561499,-0.00580354985939258,"EAC"
"283","1096",18.25,-1.600435414,122.6666667,0.26480347,73.33333333,0.364357844,61,-1.090377422,28,-0.06006099,159,-1.709807215,18,-0.685210621,34,-0.714855583,-0.130319274521243,-0.994241785466821,-1.21051885248815,0.279386202466821,"EPC"
"284","1097",18.83,-1.020435414,124,0.336713801,73.33333333,0.364357844,70,0.352641611,31,1.09549979,202,0.187284574,25,1.236134677,39,0.392552867,0.53730326146119,0.359047957267029,0.437151533535091,0.0335049097329718,"EAC"
"285","1098",18.92,-0.930435414,128,0.552444797,74.66666667,0.444091974,73,0.966039424,32,1.571361153,209,0.668454285,24,0.919173977,40,0.62731058,0.883484336954076,0.678441992525636,0.826023241307701,-0.0511314125256345,"EAC"
"286","1099",17.5,-2.350435414,109.3333333,-0.454299856,60,-0.399879622,60,-1.21811453,27,-0.365597421,145,-2.037618066,18,-0.685210621,32,-1.126291415,-0.609472857265114,-1.29424268521165,-1.57577884277767,0.167951270211648,"EPC"
"287","1103",14.17,-5.680435414,108,-0.526210186,64,-0.177123521,64,-0.670294899,31,1.09549979,197,-0.121723812,24,0.919173977,39,0.392552867,-0.069532204037187,-0.126147716574866,-0.153588585133721,0.518700583574866,"UGC"
"288","1106",18.58,-1.270435414,112,-0.31047919,65.33333333,-0.101601071,61,-1.090377422,26,-0.636451412,184,-0.803745937,19,-0.452727525,34,-0.714855583,-0.534727273762699,-0.649524307322193,-0.790815102176623,-0.0653312756778066,"EAC"
"289","1108",16.25,-3.600435414,100,-0.95767218,77.33333333,0.605281744,68,-0.017208171,30,0.667255005,214,1.049396635,25,1.236134677,44,1.609702791,0.074414099462426,0.780552639909431,0.950345982018098,0.829150151090569,"UGC"
"290","1118",21.83,1.979564586,134.6666667,0.91199646,76,0.524401914,75,1.41646007,32,1.571361153,219,1.463610119,26,1.567500578,47,2.391346606,1.10605489920411,1.40187549565882,1.70682498075015,0.989471110341181,"UGC"
"291","1119",19.08,-0.770435414,106.6666667,-0.598120517,58.66666667,-0.472834433,63,-0.816650502,24,-1.085442292,217,1.293802699,24,0.919173977,38,0.162183131,-0.7432619360059,0.712574506775392,0.867580589415748,-0.550391375775392,"UPC"
"293","1126",23.5,3.649564586,138.6666667,1.127727457,84,1.018032901,75,1.41646007,32,1.571361153,220,1.550624395,22,0.328114835,47,2.391346606,1.28339539520222,1.32658644878495,1.61515833390526,1.06476015721505,"UGC"
"295","1128",18.42,-1.430435414,122.6666667,0.26480347,62.66666667,-0.252015989,70,0.352641611,28,-0.06006099,211,0.816966741,26,1.567500578,40,0.62731058,0.0763420254799262,0.72332539006788,0.880670108581717,-0.096014810067879,"EAC"
"296","1129",22.67,2.819564586,62.66666667,-2.971161482,52,-0.82748417,76,1.654750487,31,1.09549979,215,1.129513136,24,0.919173977,44,1.609702791,-0.262098843794404,0.727651975466041,0.88593785458469,0.88205081553396,"UGC"
"298","1140",20.33,0.479564586,129.3333333,0.624355128,78.66666667,0.686725704,68,-0.017208171,31,1.09549979,203,0.25246606,23,0.616530895,42,1.109884717,0.597343112710906,0.367618413720134,0.447586318375738,0.742266303279867,"UGC"
"299","1142",22.17,2.319564586,124,0.336713801,64,-0.177123521,61,-1.090377422,26,-0.636451412,195,-0.237709099,24,0.919173977,37,-0.063771287,-0.391809638510368,-0.0455111176277477,-0.055411135087882,-0.0182601693722517,"EAC"
"303","1152",22,2.149564586,138.6666667,1.127727457,78.66666667,0.686725704,75,1.41646007,30,0.667255005,213,0.97061074,22,0.328114835,43,1.357650474,0.974542058966269,0.864017717485327,1.0519671886572,0.493632756514675,"UGC"
"304","1153",20,0.149564586,96,-1.173403176,54.66666667,-0.687686531,62,-0.95661663,28,-0.06006099,166,-1.5021797,21,0.053831952,29,-1.708854315,-0.719441831770323,-0.982218820645485,-1.19588053634434,-0.726635494354515,"EPC"
"308","1161",21.58,1.729564586,126.6666667,0.480534467,68,0.051303916,63,-0.816650502,31,1.09549979,199,-0.001442346,23,0.616530895,38,0.162183131,0.20267191771486,0.162910362985662,0.198348197133237,-0.00072723198566085,"EAC"
"309","1163",22,2.149564586,118.6666667,0.049072473,64,-0.177123521,67,-0.191012637,26,-0.636451412,193,-0.349510156,21,0.053831952,41,0.866429766,-0.238878774262482,-0.218247989872226,-0.265723398592181,1.08467775587223,"UGC"
"313","1176",21.75,1.899564586,118.6666667,0.049072473,62.66666667,-0.252015989,66,-0.357666301,28,-0.06006099,201,0.123249075,21,0.053831952,37,-0.063771287,-0.155167701769733,0.0419246977485493,0.05104456255325,-0.105695984748548,"EAC"
"314","1178",22.67,2.819564586,109.3333333,-0.454299856,66.66666667,-0.025456162,63,-0.816650502,28,-0.06006099,189,-0.560998323,15,-1.30080831,35,-0.502320313,-0.339116877521773,-0.572316994016598,-0.69681290907564,0.069996681016599,"EAC"
"315","1179",20.75,0.899564586,101.3333333,-0.885761849,82.66666667,0.934387036,73,0.966039424,32,1.571361153,202,0.187284574,23,0.616530895,39,0.392552867,0.646506440947235,0.355033238514243,0.432263494419524,0.0375196284857586,"EAC"
"316","1180",18.5,-1.350435414,122.6666667,0.26480347,76,0.524401914,70,0.352641611,25,-0.875491098,202,0.187284574,20,-0.20641511,35,-0.502320313,0.0665889742370587,0.0368826293351153,0.0449056947655317,-0.539202942335114,"UPC"
"318","1183",16.67,-3.180435414,138.6666667,1.127727457,78.66666667,0.686725704,67,-0.191012637,30,0.667255005,205,0.386326069,24,0.919173977,42,1.109884717,0.572673882218504,0.381971104660992,0.465061145145076,0.727913612339009,"UGC"
"319","1185",23.67,3.819564586,137.3333333,1.055817121,74.66666667,0.444091974,73,0.966039424,32,1.571361153,214,1.049396635,21,0.053831952,41,0.866429766,1.00932741795559,0.921848073197696,1.12237736137304,-0.055418307197694,"EAC"
"320","1186",18.33,-1.520435414,136,0.983906791,69.33333333,0.128672103,75,1.41646007,29,0.283170289,218,1.378008433,16,-1.109133369,42,1.109884717,0.703052313223957,0.594304950416365,0.723583897925861,0.515579766583636,"UGC"
"324","1191",15.83,-4.020435414,97.33333333,-1.101492844,53.33333333,-0.757935589,57,-1.566962831,26,-0.636451412,174,-1.223262879,19,-0.452727525,29,-1.708854315,-1.01571066901103,-1.02212187892082,-1.24446369289676,-0.686732436079183,"EPC"
"328","1199",15.92,-3.930435414,112,-0.31047919,40,-1.42003334,63,-0.816650502,24,-1.085442292,196,-0.180246438,22,0.328114835,33,-0.922856738,-0.908151331000157,-0.349266884694594,-0.425242787671572,-0.573589853305406,"UPC"
"329","1201",25.25,5.399564586,118.6666667,0.049072473,68,0.051303916,73,0.966039424,29,0.283170289,214,1.049396635,24,0.919173977,45,1.8660181,0.337396525472177,0.893324949857931,1.08764961301305,0.97269315014207,"UGC"
"332","1205",19.5,-0.350435414,122.6666667,0.26480347,77.33333333,0.605281744,74,1.18696091,30,0.667255005,227,2.200700089,28,2.273784504,43,1.357650474,0.681075282214419,1.93199211763408,2.35225768565101,-0.574341643634074,"UPC"
"335","1210",16,-3.850435414,97.33333333,-1.101492844,57.33333333,-0.545126525,60,-1.21811453,22,-1.42828288,169,-1.403060569,18,-0.685210621,33,-0.922856738,-1.0732541947518,-1.12961229378919,-1.37533646002657,0.206755555789193,"EPC"
"338","4003",18.75,-1.100435414,130.6666667,0.696265464,73.33333333,0.364357844,71,0.549087282,30,0.667255005,210,0.742076925,21,0.053831952,36,-0.285282158,0.569241398717842,0.498307662413496,0.60670435351925,-0.783589820413495,"UPC"
"340","4007",16.67,-3.180435414,104,-0.741941183,69.33333333,0.128672103,71,0.549087282,28,-0.06006099,209,0.668454285,21,0.053831952,41,0.866429766,-0.0310606970253286,0.284736639478865,0.346675300841143,0.581693126521136,"UGC"
"343","4012",14.09,-5.760435414,109.3333333,-0.454299856,46.66666667,-1.098459697,49,-2.275104054,18,-1.869517876,177,-1.106126956,18,-0.685210621,35,-0.502320313,-1.42434537073951,-1.0856052218183,-1.32175654511821,0.583284908818297,"EPC"
"344","4013",14.92,-4.930435414,129.3333333,0.624355128,80.27681661,0.785822434,71,0.549087282,30,0.667255005,217,1.293802699,24,0.919173977,41,0.866429766,0.656629962215455,0.926557994257633,1.1281118299099,-0.0601282282576313,"EAC"
"347","4021",18.17,-1.680435414,134.6666667,0.91199646,118.0645161,3.32533162,75,1.41646007,30,0.667255005,208,0.596083262,14,-1.479125651,42,1.109884717,1.58026078870203,0.449424016865781,0.547187065693573,0.660460700134222,"UGC"
"350","4026",17,-2.850435414,94.66666667,-1.245313509,61.33333333,-0.326270702,61,-1.090377422,24,-1.085442292,184,-0.803745937,18,-0.685210621,30,-1.519325758,-0.936850981258216,-0.791734641943693,-0.963960401031063,-0.727591116056307,"UPC"
"352","4030",16.92,-2.930435414,147.1428571,1.584871708,77.33333333,0.605281744,69,0.163943594,30,0.667255005,201,0.123249075,19,-0.452727525,38,0.162183131,0.755338012719802,0.10978128324138,0.133661967298613,0.0524018477586219,"EAC"
"353","4034",18.25,-1.600435414,113.3333333,-0.238568859,85.90909091,1.138733123,76,1.654750487,32,1.571361153,214,1.049396635,25,1.236134677,46,2.126573476,1.03156897594717,0.975733557275137,1.18798453591023,1.15083991872487,"UGC"
"354","4036",17.34,-2.510435414,112,-0.31047919,77.33333333,0.605281744,61,-1.090377422,27,-0.365597421,178,-1.06546898,18,-0.685210621,31,-1.325126042,-0.290293072270039,-0.740506765808458,-0.901588942960023,-0.584619276191542,"UPC"
"355","4037",13.34,-6.510435414,90.66666667,-1.461044505,76,0.524401914,66,-0.357666301,29,0.283170289,193,-0.349510156,20,-0.20641511,33,-0.922856738,-0.25278465078295,-0.400498449959956,-0.487618737367922,-0.522358288040045,"UPC"
"356","4038",18.75,-1.100435414,190.4180653,3.918822658,115.4204158,3.135239297,75,1.41646007,32,1.571361153,219,1.463610119,25,1.236134677,44,1.609702791,2.51047079444968,1.52874132066992,1.86128788419825,0.0809614703300814,"EAC"
"358","4040",15.67,-4.180435414,141.5286913,1.282084312,78.66666667,0.686725704,71,0.549087282,32,1.571361153,209,0.668454285,26,1.567500578,36,-0.285282158,1.02231461270559,0.702635332910707,0.855479350544836,-0.987917490910706,"UPC"
"359","4044",18.42,-1.430435414,122.6666667,0.26480347,70.66666667,0.206641551,69,0.163943594,26,-0.636451412,199,-0.001442346,23,0.616530895,41,0.866429766,-0.000265699264305246,0.0365965823854545,0.0445574241231959,0.829833183614546,"UGC"
"360","4047",16.84,-3.010435414,122.6666667,0.26480347,68,0.051303916,61,-1.090377422,27,-0.365597421,201,0.123249075,21,0.053831952,37,-0.063771287,-0.284966864265459,-0.0666776620597745,-0.0811820305094654,0.00290637505977481,"EAC"
"361","4048",18.25,-1.600435414,140.4545455,1.224152676,73.05080777,0.347537152,66,-0.357666301,30,0.667255005,196,-0.180246438,23,0.616530895,33,-0.922856738,0.470319632970773,0.0307913996780669,0.0374894420566992,-0.953648137678066,"UPC"
"365","4059",18.75,-1.100435414,94.66666667,-1.245313509,76,0.524401914,69,0.163943594,29,0.283170289,209,0.668454285,25,1.236134677,37,-0.063771287,-0.0684494280330283,0.539364047322665,0.656691719443824,-0.603135334322664,"UPC"
"366","4060",18.67,-1.180435414,116,-0.094748193,78.66666667,0.686725704,71,0.549087282,32,1.571361153,210,0.742076925,26,1.567500578,41,0.866429766,0.678106486451464,0.78571306266017,0.956628949720621,0.0807167033398319,"EAC"
"370","4065",15.25,-4.600435414,117.3333333,-0.022837862,90.73170732,1.448450384,73,0.966039424,32,1.571361153,213,0.97061074,23,0.616530895,40,0.62731058,0.990753274697176,0.717816836500802,0.873963281288427,-0.0905062565008003,"EAC"
"373","4071",16.92,-2.930435414,124,0.336713801,73.33333333,0.364357844,71,0.549087282,30,0.667255005,198,-0.062127169,24,0.919173977,38,0.162183131,0.479353482966763,0.0930518200107937,0.113293349796631,0.0691313109892075,"EAC"
"374","4075",14.67,-5.180435414,114.6666667,-0.166658523,45.33333333,-1.164341339,67,-0.191012637,26,-0.636451412,194,-0.29412573,20,-0.20641511,33,-0.922856738,-0.539615977758042,-0.41292493047933,-0.502748345838098,-0.50993180752067,"UPC"
"377","4081",18.34,-1.510435414,138.6666667,1.127727457,85.67208272,1.123689117,74,1.18696091,31,1.09549979,216,1.210976399,26,1.567500578,42,1.109884717,1.13346931845849,1.16270096272561,1.41562289551976,-0.0528162457256094,"EAC"
"378","4083",15.34,-4.510435414,110.6666667,-0.38238952,69.33333333,0.128672103,68,-0.017208171,27,-0.365597421,202,0.187284574,25,1.236134677,45,1.8660181,-0.159130752269291,0.139245165480427,0.169535117511429,1.72677293451957,"UGC"
"379","4084",18.34,-1.510435414,125.3333333,0.408624131,77.86976952,0.637981352,71,0.549087282,32,1.571361153,208,0.596083262,25,1.236134677,40,0.62731058,0.791763479453225,0.649130339114163,0.790335434205953,-0.0218197591141619,"EAC"
"380","4085",18.09,-1.760435414,82.66666667,-1.892506499,52,-0.82748417,64,-0.670294899,27,-0.365597421,184,-0.803745937,18,-0.685210621,36,-0.285282158,-0.938970747267987,-0.786672320366432,-0.957796874415891,0.501390162366432,"UGC"
"382","4091",16.17,-3.680435414,122.6666667,0.26480347,72,0.285205615,67,-0.191012637,30,0.667255005,175,-1.185012116,22,0.328114835,34,-0.714855583,0.256562863217984,-0.676853094593175,-0.824088710961509,-0.0380024884068244,"EAC"
"384","4093",14.5,-5.350435414,125.3333333,0.408624131,97.15242881,1.87120028,71,0.549087282,28,-0.06006099,206,0.45503442,26,1.567500578,39,0.392552867,0.692212675719145,0.472451415168785,0.575223605876294,-0.0798985481687839,"EAC"
"385","4097",15.5,-4.350435414,86.66666667,-1.676775502,57.33333333,-0.545126525,56,-1.672371765,20,-1.684010355,157,-1.763422571,15,-1.30080831,31,-1.325126042,-1.3945710367494,-1.37899686140358,-1.67896956520281,0.0538708194035755,"EPC"
"386","4104",14.75,-5.100435414,134.6666667,0.91199646,90.46009878,1.430826563,72,0.753484457,30,0.667255005,199,-0.001442346,25,1.236134677,38,0.162183131,0.94089062121271,0.163579857724471,0.199163326827862,-0.00139672672446928,"EAC"
"387","4107",15.59,-4.260435414,109.3333333,-0.454299856,77.33333333,0.605281744,70,0.352641611,29,0.283170289,206,0.45503442,21,0.053831952,29,-1.708854315,0.196698446968666,0.195824068813694,0.238421609850881,-1.90467838381369,"UPC"
"389","4109",16.59,-3.260435414,134.6666667,0.91199646,68.18181818,0.06181847,69,0.163943594,26,-0.636451412,213,0.97061074,24,0.919173977,40,0.62731058,0.125326777988383,0.669834504175687,0.815543369034672,-0.0425239241756858,"EAC"
"391","4114",17.67,-2.180435414,117.3333333,-0.022837862,54.66666667,-0.687686531,65,-0.517363198,27,-0.365597421,195,-0.237709099,18,-0.685210621,38,0.162183131,-0.398371253013311,-0.371449794937092,-0.452251138602052,0.533632925937092,"UGC"
"395","4123",16.25,-3.600435414,108,-0.526210186,65.33333333,-0.101601071,66,-0.357666301,26,-0.636451412,196,-0.180246438,24,0.919173977,32,-1.126291415,-0.405482242514365,-0.16954607285016,-0.206427370634625,-0.95674534214984,"UPC"
"396","4124",14.25,-5.600435414,110.6666667,-0.38238952,77.33333333,0.605281744,65,-0.517363198,28,-0.06006099,206,0.45503442,23,0.616530895,35,-0.502320313,-0.0886329910252228,0.213217651078547,0.259598811967823,-0.715537964078547,"UPC"
"397","4125",18.59,-1.260435414,117.3333333,-0.022837862,62.66666667,-0.252015989,66,-0.357666301,29,0.283170289,175,-1.185012116,19,-0.452727525,30,-1.519325758,-0.0873374657746352,-0.718066986342073,-0.874267846133438,-0.801258771657927,"UPC"
"398","4126",18.25,-1.600435414,136.576657,1.015007488,94.83488569,1.717265668,67,-0.191012637,31,1.09549979,211,0.816966741,17,-0.903974275,32,-1.126291415,0.90919007720701,0.441320646362488,0.537320971845646,-1.56761206136249,"UPC"
"400","4132",15.84,-4.010435414,116,-0.094748193,58.66666667,-0.472834433,68,-0.017208171,29,0.283170289,167,-1.469844157,25,1.236134677,35,-0.502320313,-0.0754051270241866,-0.971639369223776,-1.1829997405639,0.469319056223777,"EPC"
"401","4134",16.09,-3.760435414,98.66666667,-1.029582512,68,0.051303916,68,-0.017208171,30,0.667255005,204,0.318808273,24,0.919173977,35,-0.502320313,-0.0820579405349355,0.209387706210433,0.254935740535281,-0.711708019210432,"UPC"
"402","4138",14.84,-5.010435414,108,-0.526210186,72,0.285205615,65,-0.517363198,27,-0.365597421,202,0.187284574,21,0.053831952,34,-0.714855583,-0.280991297519834,-0.0589902059674518,-0.0718223247885117,-0.655865377032548,"UPC"
"403","4142",16.34,-3.510435414,112,-0.31047919,77.33333333,0.605281744,73,0.966039424,30,0.667255005,216,1.210976399,19,-0.452727525,34,-0.714855583,0.482024245713,0.558691361656278,0.680223297688498,-1.27354694465628,"UPC"
"404","4143",16.42,-3.430435414,113.3333333,-0.238568859,76,0.524401914,72,0.753484457,31,1.09549979,209,0.668454285,23,0.616530895,37,-0.063771287,0.533704325458082,0.49287181924502,0.600086053292078,-0.556643106245019,"UPC"
"405","4144",13.75,-6.100435414,100,-0.95767218,62.66666667,-0.252015989,72,0.753484457,30,0.667255005,207,0.524948415,25,1.236134677,41,0.866429766,0.0527628232157715,0.374663204264857,0.456163559737834,0.491766561735144,"UGC"
